video_id,comment_id,sentiment_category,user_scenario,user_question,user_suggestion,positive_cluster_theme,negative_cluster_theme,scenario_cluster_theme,question_cluster_theme,suggestion_cluster_theme
v8TdcdK,c85EahXw6,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vhTHDT-,c89VAsMjt,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vKlzOiZ,c8A5lbsaA,3,0,1,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,的 ？   ， 可以 。 이 吗 这个 錄音筆,
v1hWN0s,c8DfsfRGV,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vhTHDT-,c8GU_TtR2,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,😂   carrie nice ❤ ! is nick ? you,,,
vKlzOiZ,c8HcS4dPb,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vB3iY9I,c8PL0zU3a,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,"  ? the it i to . a is ,",
v9edfKB,c8VsRSBMh,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,,
vB3iY9I,c8Xe6zdN6,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vWN5LPe,c8Xtszwt0,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,  does support it for ? be or would languages,
vKlzOiZ,c8_-PTipC,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
v8TdcdK,c8eyzgaGB,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,😂   carrie nice ❤ ! is nick ? you,,,
vB3iY9I,c8lLUleKw,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
v8TdcdK,c8n7zYgS0,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,😂   carrie nice ❤ ! is nick ? you,,,
v8TdcdK,c8oUhsy49,3,0,1,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,  ? 😂 ! is what s oole chair &#,
v8TdcdK,c8qDn7aF1,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
v8TdcdK,c8uUWrAt5,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vUt-uCX,c8v7hHI7E,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
v4g6avX,c8vddeY4C,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,,
vB3iY9I,c8x3YhUrp,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
ve33QLn,c8xQHG0FJ,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
v8TdcdK,c8ya0qIVx,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vbesCCb,c91Iz_f2I,3,0,1,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,  ? 😂 ! is what s oole chair &#,
vJUEX3u,c91xrMlCL,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
v8TdcdK,c945Mx6-0,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,❤   ️ 🎉 👍 welcome 😂 back birthday happy,,,
vbesCCb,c9BUYaiEl,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vB3iY9I,c9BfPTtnO,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vB3iY9I,c9EH5HlDB,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
v8TdcdK,c9FglAX42,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,,
vB3iY9I,c9GYOA4CL,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vhTHDT-,c9K0Znfry,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vB3iY9I,c9L8v1zsV,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vb-WyHa,c9LE92EBO,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vB3iY9I,c9RFKhs1t,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
v1hWN0s,c9SZZaGQk,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vJUEX3u,c9WGtB-Yh,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,,
vhTHDT-,c9WuDoEIV,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,,
vr9Mebt,c9XJxEULY,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
v1hWN0s,c9YuWCGGd,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
v8TdcdK,c9Zk0G80a,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
v1hWN0s,c9j5lwCx6,3,0,1,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,  ? 😂 ! is what s oole chair &#,
v8TdcdK,c9nf4E77-,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vB3iY9I,c9teHPi6L,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vhTHDT-,c9vz2FmgU,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,😂   carrie nice ❤ ! is nick ? you,,,
vhTHDT-,c9yRU4mlH,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,😂   carrie nice ❤ ! is nick ? you,,,
vUt-uCX,c9zUAxF3W,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,"  ? the it i to . a is ,",
vpOtjW1,cA-E-nTJ6,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
v9edfKB,cA5LZccn8,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
v8TdcdK,cA8Y7lAw_,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,"  ? the it i to . a is ,",
v8TdcdK,cAIXMmkqY,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vB3iY9I,cAIrh49rs,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vhTHDT-,cARa3mtEd,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,🤣   😂 😅 💯 👏 deutsch bro the 1,,,
vbesCCb,cAT3eSWRy,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vJUEX3u,cAUWTN51t,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vB3iY9I,cAUzmfnSg,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
v8TdcdK,cAVKfNG1r,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
v8TdcdK,cAVwjoLIA,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vhTHDT-,cAW-q62zv,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,🤣   😂 😅 💯 👏 deutsch bro the 1,,,
v8TdcdK,cAY9dlDgW,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,😂   carrie nice ❤ ! is nick ? you,,,
vhTHDT-,cAYnQkoVS,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,🥰   good 😅 ❤ welcome back hi ’ he,,,
v8TdcdK,cAaECF1kD,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vKlzOiZ,cAcfUolWa,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,❤   ️ 🎉 👍 welcome 😂 back birthday happy,,,
v4g6avX,cAepsb3-P,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,🥰   good 😅 ❤ welcome back hi ’ he,,,
ve33QLn,cAgXBqUeH,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,😂   carrie nice ❤ ! is nick ? you,,,
vhTHDT-,cAq0D_A9N,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,😂   carrie nice ❤ ! is nick ? you,,,
vWN5LPe,cAq4clfzc,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,"  ? the it i to . a is ,",
vB3iY9I,cAqEeMkTG,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
v8TdcdK,cAtGH1dcI,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
v9edfKB,cAuqGQyV1,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
v8TdcdK,cB5dOHnmG,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
v8TdcdK,cB5l26s13,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vr9Mebt,cB6MKqF6i,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vB3iY9I,cBIBsAH8j,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vhTHDT-,cBJpdft8e,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,😂   carrie nice ❤ ! is nick ? you,,,
v1hWN0s,cBKlgc1b4,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
v8TdcdK,cBMXP6Ifp,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vUt-uCX,cBMw6BNWU,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,"  ? the it i to . a is ,",
vhTHDT-,cBPSXPZFS,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,😂   carrie nice ❤ ! is nick ? you,,,
v1hWN0s,cBPt8Box5,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,"  ? the it i to . a is ,",
v9edfKB,cBQoUdsf-,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,"  ü ä das der ich kann auch man ,",
vhTHDT-,cBVuOXoM-,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vbesCCb,cBXdyTLeJ,3,0,1,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,"  ü ä das der ich kann auch man ,",
vB3iY9I,cBis5i-Xz,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vQjtjf2,cBs-9uRca,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vKlzOiZ,cBxQShFuC,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,,
vpOtjW1,cBzOUAa0R,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
v8TdcdK,cC3f8XpI5,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vWN5LPe,cC66BHM2E,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,"  ? the it i to . a is ,",
v8TdcdK,cC75KAcqu,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
v8TdcdK,cC8w8wt2F,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
v8TdcdK,cCBO91GsV,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vB3iY9I,cCDabspAa,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
v8TdcdK,cCHniSA3p,3,0,0,0,"  / > < = "" br : a href",  ? ! is 🎉 so this good video .,,,
v8TdcdK,cCHrLXQfy,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,😂   carrie nice ❤ ! is nick ? you,,,
vhTHDT-,cCM4ZixXe,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,,
vB3iY9I,cCMMtIXeZ,3,0,0,0,"  / > < = "" br : a href",  ? ! is 🎉 so this good video .,,,
vUt-uCX,cCNl1-jPg,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,,
vB3iY9I,cCOjwHbbD,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
v8TdcdK,cCUUKIQWc,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,"  ? the it i to . a is ,",
v8TdcdK,cCWpCNk60,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
v8TdcdK,cCXKPYQP8,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,😂   carrie nice ❤ ! is nick ? you,,,
v1hWN0s,cCYKiJE4H,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vb-WyHa,cCZ1muheM,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vmCnKGQ,cCZmRO72g,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vB3iY9I,cCd1ecL1e,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
v8TdcdK,cCfwzOvcr,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,,
vKlzOiZ,cCgp3E-OK,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
v8TdcdK,cCnYu2Frw,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
v8TdcdK,cCsDnmJ2H,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,❤   ️ 🎉 👍 welcome 😂 back birthday happy,,,
v3T6mPl,cCstSmyWN,3,0,1,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,  ? 😂 ! is what s oole chair &#,
vKlzOiZ,cCw3iRur3,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
v8TdcdK,cCxaswGYY,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vB3iY9I,cCxy0Kb7L,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
v1hWN0s,cCyWiQZ29,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,,
vKlzOiZ,cD9qCc3iV,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,,
vJUEX3u,cDFinvjHG,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
v8TdcdK,cDGq3mwks,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vKlzOiZ,cDHEjWLjG,3,0,1,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,的 ？   ， 可以 。 이 吗 这个 錄音筆,
v3T6mPl,cDJkVZ4IP,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,"  . the , i it ? a for to",,,
vhTHDT-,cDORhFNTf,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vB3iY9I,cDSshhePj,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
v8TdcdK,cDZJjpStO,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
v8TdcdK,cD_z25N2U,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vmCnKGQ,cDhFDcPM-,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,"  ? the it i to . a is ,",
v8TdcdK,cDmiV-m-e,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vhTHDT-,cDnTjp_xT,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,  does support it for ? be or would languages,
vJUEX3u,cDoYm4wCK,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
v8TdcdK,cDst5d9LW,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,😂   carrie nice ❤ ! is nick ? you,,,
v3T6mPl,cDtns5V7Y,3,0,1,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,  does support it for ? be or would languages,
vWN5LPe,cDwTR_DHh,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,"  ? the it i to . a is ,",
v3T6mPl,cDweMs6Or,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vB3iY9I,cDwrzOc4R,3,0,1,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,"  ? the it i to . a is ,",
v8TdcdK,cE17aUBkX,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
v8TdcdK,cE1DFUkSv,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
v8TdcdK,cE3Qyc4zF,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
v8TdcdK,cEEy3u30P,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,😂   carrie nice ❤ ! is nick ? you,,,
v8TdcdK,cEFmoNr3w,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,,
v8TdcdK,cELo84c18,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,😂   carrie nice ❤ ! is nick ? you,,,
v8TdcdK,cEMjTAhaK,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,,
vQjtjf2,cEPAcqw83,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
v8TdcdK,cESOrOL-N,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,,
vr9Mebt,cEd_CWJIv,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,"  ? the it i to . a is ,",
vB3iY9I,cEgq-B_U3,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,"  ? the it i to . a is ,",
vUt-uCX,cEk0lF6Pb,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
v4g6avX,cEk24s5iS,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vWN5LPe,cEkmPOlWi,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vbesCCb,cElB_GTx7,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
v8TdcdK,cEo_8v7Lk,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,😂   carrie nice ❤ ! is nick ? you,,,
viVgLsZ,cEsn7Kgv9,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,"  ü ä das der ich kann auch man ,",
vUt-uCX,cEtvocN3e,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vQjtjf2,cEwPlQVq_,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,"  . the , i it ? a for to",,,
v8TdcdK,cExIozcQg,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,😂   carrie nice ❤ ! is nick ? you,,,
vr9Mebt,cEzSn7sXy,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,"  ? the it i to . a is ,",
vmCnKGQ,cEzs5gEGN,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,"  ? the it i to . a is ,",
vhTHDT-,cF-JKaEv_,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,🥰   good 😅 ❤ welcome back hi ’ he,,,
ve33QLn,cF-Nvrqq9,3,0,1,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,  ? 😂 ! is what s oole chair &#,
v8TdcdK,cF5ICoT7u,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,😂   carrie nice ❤ ! is nick ? you,,,
vB3iY9I,cF5KSYMQ6,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,"  ? the it i to . a is ,",
vhTHDT-,cF6Lav-gr,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,🤣   😂 😅 💯 👏 deutsch bro the 1,,,
vhTHDT-,cFAYar4FF,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,,
vB3iY9I,cFBvhxL3L,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vB3iY9I,cFEcMYEXW,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vJUEX3u,cFHz502UO,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,😂   carrie nice ❤ ! is nick ? you,,,
v8TdcdK,cFImSty4w,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,,
vbesCCb,cFJ9BNwjQ,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,"  ü ä das der ich kann auch man ,",
v8TdcdK,cFQriwc2N,3,0,0,0,"  / > < = "" br : a href",  ? ! is 🎉 so this good video .,,,
vB3iY9I,cFTpXkoCs,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vbesCCb,cFU73gkc1,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vUt-uCX,cFcw9FCPO,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,😂   carrie nice ❤ ! is nick ? you,,,
vQjtjf2,cFdM-nHA7,3,0,1,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,  ? 😂 ! is what s oole chair &#,
vB3iY9I,cFmuodEWF,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vr9Mebt,cFnH5skMi,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vmCnKGQ,cFnky3_5r,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
v8TdcdK,cFq_GYD_W,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vhTHDT-,cFsCYmBnN,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,😂   carrie nice ❤ ! is nick ? you,,,
vB3iY9I,cFx6q7GIs,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vJUEX3u,cFxN6Ugvq,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vr9Mebt,cFxoVmBH8,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vB3iY9I,cG-AKg4z1,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vhTHDT-,cG1-MrW7L,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,😂   carrie nice ❤ ! is nick ? you,,,
vr9Mebt,cG4wRA6zt,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,"  ? the it i to . a is ,",
vhTHDT-,cGAfDdL4C,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vbesCCb,cGGTFNarH,3,0,1,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,  ? 😂 ! is what s oole chair &#,
v9edfKB,cGHZsHk_3,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vJUEX3u,cGMEGswfN,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vb-WyHa,cGPVD3rPS,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vbesCCb,cGSBVboGX,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vQjtjf2,cGSHTKhX6,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,,
v8TdcdK,cGVjME1q4,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
v8TdcdK,cGasRo0CA,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,  ? ! is 🎉 so this good video .,,,
vmCnKGQ,cGdkig1zI,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,  does support it for ? be or would languages,
vB3iY9I,cGdpXzNEf,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vmCnKGQ,cGfEzOGxp,3,0,1,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,  does support it for ? be or would languages,
vr9Mebt,cGjUTQ-7H,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,  does support it for ? be or would languages,
v3T6mPl,cGkpZ8F9M,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
v4g6avX,cGkxrdr5N,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vWN5LPe,cGuY7TWcQ,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,"  ? the it i to . a is ,",
vb-WyHa,cH36m28cc,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
v8TdcdK,cH52nG9Aa,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,😂   carrie nice ❤ ! is nick ? you,,,
vWN5LPe,cH5SShwGZ,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vWN5LPe,cH6C_6Whq,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vb-WyHa,cH6o1HFHB,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,😳   ohne 😂 30 nur 😅 es is ?,,,
vB3iY9I,cHCdguLqR,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,"  ? the it i to . a is ,",
v3T6mPl,cHDnZl3xE,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,😳   ohne 😂 30 nur 😅 es is ?,,,
vB3iY9I,cHMwna78o,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,"  ? the it i to . a is ,",
vTdqmte,cHPfdmaJF,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
v8TdcdK,cHPyMABm1,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,😂   carrie nice ❤ ! is nick ? you,,,
v8TdcdK,cHQsgBgVP,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,😂   carrie nice ❤ ! is nick ? you,,,
